algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
2,9,50,30,-32,32,1.3016e-06, 2.12979e-07, 9.07568e-07, 1.276e-06, 201617, 8.50597e-07, 1.75816e-06, 
3,1,50,30,-512,512,3489.31, 309.718, 1593.14, 3502.89, 73312, 2634.02, 4227.16, 
3,10,50,30,-500,500,-13346.7, 608.088, 2821.22, -13360.5, 132134, -14839.9, -12018.7, 
3,11,50,30,-500,500,-8543.62, 346.092, 1605.42, -8513.03, 190946, -9565.34, -7959.93, 
3,12,50,30,-100,100,7.92756, 0.39314, 2.18902, 8.06412, 101641, 6.42023, 8.60925, 
3,13,50,30,0,3.14159,-23.0216, 0.461166, 2.22111, -23.0478, 150434, -24.3802, -22.1591, 
3,14,50,30,-30,30,-13.6954, 0.644679, 2.84752, -13.7357, 122032, -14.8838, -12.0362, 
3,15,50,30,-100,100,6.40366e-21, 4.48256e-20, 3.20183e-19, 1.47735e-34, 58395, 1.33281e-35, 3.20183e-19, 
3,16,50,30,-10,10,0.00179056, 0.012534, 0.0895282, 1.49966e-32, 179001, 1.49966e-32, 0.0895282, 
3,17,50,30,-100,100,7.5, 2.25882e-07, 4.76837e-07, 7.5, 35799, 7.5, 7.5, 
3,18,50,30,-100,100,6.64248, 1.97638, 8.21614, 6.13746, 69547, 3.1342, 11.3503, 
3,2,50,30,-100,100,4.7148e-19, 1.63506e-19, 6.9457e-19, 4.61283e-19, 21802, 1.88509e-19, 8.83079e-19, 
3,3,50,30,-100,100,34.9025, 33.7233, 184.88, 24.636, 44799, 20.5905, 205.471, 
3,4,50,30,-30,30,49.6821, 3.7546, 18.47, 49.3188, 100424, 40.1875, 58.6575, 
3,5,50,30,-500,500,0.00127675, 0.00381637, 0.0196797, 2.22045e-16, 92384, 0, 0.0196797, 
3,6,50,30,-30,30,-39.9584, 0.289879, 1.72709, -39.9132, 75965, -41.093, -39.3659, 
3,7,50,30,-30,30,33.0818, 0.483212, 2.15701, 33.0962, 196754, 31.908, 34.065, 
3,8,50,30,-32,32,-74.5556, 2.05078, 9.51282, -74.5697, 106158, -78.8015, -69.2887, 
3,9,50,30,-32,32,0.0916049, 0.452498, 2.57993, 1.45543e-08, 205351, 9.43827e-09, 2.57993, 
4,1,50,30,-512,512,1120.53, 396.3, 1719.99, 1152.41, 97152, 344.26, 2064.25, 
4,10,50,30,-500,500,-20860.4, 1493.63, 6304.69, -20824.5, 151022, -23947.1, -17642.4, 
4,11,50,30,-500,500,-12202.7, 895.843, 3382.83, -12117.7, 192840, -13946.5, -10563.7, 
4,12,50,30,-100,100,5.29353, 0.820138, 4.03074, 5.3797, 113361, 2.77679, 6.80753, 
4,13,50,30,0,3.14159,-24.1021, 0.811105, 3.45695, -24.0183, 146312, -26.1237, -22.6667, 
4,14,50,30,-30,30,-15.5437, 1.18764, 5.57468, -15.5017, 143491, -17.8769, -12.3022, 
4,15,50,30,-100,100,2.54703e-09, 1.77807e-08, 1.27012e-07, 2.12044e-18, 60857, 4.44856e-34, 1.27012e-07, 
4,16,50,30,-10,10,1.12342, 1.10237, 4.90379, 0.815778, 171458, 7.37812e-12, 4.90379, 
4,17,50,30,-100,100,7.50002, 4.54383e-05, 0.000307083, 7.5, 62047, 7.5, 7.50031, 
4,18,50,30,-100,100,0.144171, 0.894121, 6.3932, 6.7298e-06, 98139, 2.60846e-09, 6.3932, 
4,2,50,30,-100,100,1.87235e-23, 1.29637e-22, 9.26135e-22, 5.62508e-31, 22833, 1.6509e-32, 9.26135e-22, 
4,3,50,30,-100,100,30.4747, 24.2138, 92.7794, 19.7346, 26756, 1.29052, 94.0699, 
4,4,50,30,-30,30,22.3424, 11.7793, 47.5414, 19.9582, 77541, 8.17621, 55.7177, 
4,5,50,30,-500,500,0.0122002, 0.0162013, 0.0736786, 0.00739598, 76059, 2.22045e-16, 0.0736786, 
4,6,50,30,-30,30,-40.1045, 0.287159, 1.38097, -40.0503, 67907, -40.7731, -39.3921, 
4,7,50,30,-30,30,33.608, 0.783731, 3.47369, 33.6318, 196166, 32.0966, 35.5703, 
4,8,50,30,-32,32,-68.1903, 8.00834, 31.3291, -68.4007, 107574, -81.3328, -50.0037, 
4,9,50,30,-32,32,30.245, 21.0335, 81.1655, 24.9578, 181634, 1.51479e-12, 81.1655, 
5,1,50,30,-512,512,-0.00181763, 0.000612763, 0.00387573, -0.00195312, 74798, -0.00390625, -3.05176e-05, 
5,10,50,30,-500,500,-20465.8, 524.413, 2542.16, -20363.2, 137519, -22070, -19527.8, 
5,11,50,30,-500,500,-10207.7, 234.753, 1091.52, -10181.6, 190447, -10858.7, -9767.2, 
5,12,50,30,-100,100,4.0601, 1.13098, 4.27696, 3.76581, 111606, 2.16226, 6.43922, 
5,13,50,30,0,3.14159,-26.1467, 0.403822, 1.87672, -26.0395, 145345, -27.2194, -25.3427, 
5,14,50,30,-30,30,-28.9913, 0.00904592, 0.0554829, -28.9935, 137932, -28.999, -28.9435, 
5,15,50,30,-100,100,0.00241135, 0.0152874, 0.109136, 8.44478e-15, 42614, 1.4949e-15, 0.109136, 
5,16,50,30,-10,10,4.5152e-10, 3.15926e-09, 2.25663e-08, 1.7584e-13, 186428, 6.10056e-14, 2.25663e-08, 
5,17,50,30,-100,100,7.5, 2.37654e-07, 4.76837e-07, 7.5, 60394, 7.5, 7.5, 
5,18,50,30,-100,100,0.00227131, 0.000218699, 0.000813501, 0.00232681, 93519, 0.00187675, 0.00269025, 
5,2,50,30,-100,100,1.90513e-10, 1.11061e-09, 7.95512e-09, 2.91327e-11, 24388, 9.11799e-12, 7.96424e-09, 
5,3,50,30,-100,100,38.7077, 24.851, 96.4137, 26.3162, 26995, 5.93842, 102.352, 
5,4,50,30,-30,30,0.0198993, 0.139295, 0.994965, 0, 74716, 0, 0.994965, 
5,5,50,30,-500,500,5.00875e-13, 2.49538e-13, 1.2208e-12, 4.2033e-13, 94975, 1.92957e-13, 1.41376e-12, 
5,6,50,30,-30,30,-40.2021, 0.239431, 1.16002, -40.1911, 68468, -41.0306, -39.8706, 
5,7,50,30,-30,30,32.8135, 0.532124, 2.60003, 32.8746, 194781, 31.3764, 33.9765, 
5,8,50,30,-32,32,-86.3328, 2.28882e-06, 7.62939e-06, -86.3328, 107486, -86.3328, -86.3328, 
5,9,50,30,-32,32,6.98456e-07, 9.56417e-08, 3.77122e-07, 6.9527e-07, 197309, 5.06679e-07, 8.83801e-07, 
6,1,50,30,-512,512,1718.65, 402.074, 2014.82, 1697.75, 78902, 1040.15, 3054.97, 
6,10,50,30,-500,500,-18689.6, 1240.5, 4985.07, -18728, 148542, -21562.4, -16577.3, 
6,11,50,30,-500,500,-12115.7, 823.307, 5382.02, -12328.9, 191546, -13015.3, -7633.27, 
6,12,50,30,-100,100,5.15878, 0.914288, 3.37112, 5.17269, 89542, 3.49937, 6.87049, 
6,13,50,30,0,3.14159,-18.5106, 1.9852, 11.2353, -18.2004, 158879, -26.9421, -15.7068, 
6,14,50,30,-30,30,-12.5117, 2.32351, 9.42463, -12.7232, 116841, -16.5903, -7.16568, 
6,15,50,30,-100,100,0, 0, 0, 0, 46747, 0, 0, 
6,16,50,30,-10,10,0.604192, 0.645299, 3.27224, 0.543852, 180060, 1.49966e-32, 3.27224, 
6,17,50,30,-100,100,7.5, 2.60128e-07, 9.53674e-07, 7.5, 27477, 7.5, 7.5, 
6,18,50,30,-100,100,0.357762, 2.50116, 17.8659, 2.71685e-06, 87206, 1.45286e-08, 17.8659, 
6,2,50,30,-100,100,1.24514e-36, 1.31372e-36, 5.97915e-36, 8.16637e-37, 48647, 7.62385e-38, 6.05539e-36, 
6,3,50,30,-100,100,24.9378, 20.8342, 72.9741, 16.1436, 25345, 5.15954, 78.1337, 
6,4,50,30,-30,30,27.8553, 9.1507, 47.7579, 25.3715, 92190, 13.9294, 61.6873, 
6,5,50,30,-500,500,0.00561463, 0.007658, 0.0270174, 2.22045e-16, 99903, 0, 0.0270174, 
6,6,50,30,-30,30,-35.1225, 0.715766, 3.36161, -35.3026, 96274, -36.5167, -33.1551, 
6,7,50,30,-30,30,46.6881, 2.65406, 11.6654, 47.2023, 201794, 40.5541, 52.2194, 
6,8,50,30,-32,32,-74.0916, 4.83059, 22.658, -74.6521, 112794, -83.3769, -60.7188, 
6,9,50,30,-32,32,26.8277, 29.0814, 118.802, 19.7262, 178144, -1.28786e-14, 118.802, 
7,1,50,30,-512,512,5179.4, 421.224, 2001.29, 5235.66, 97127, 4034.58, 6035.87, 
7,10,50,30,-500,500,-14839.4, 1779.09, 8135.48, -14948.9, 129091, -19953.2, -11817.7, 
