algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
4,9,50,30,-32,32,46.9836, 29.9834, 127.82, 45.4993, 14519, 6.22298, 134.043, 
5,1,50,30,-512,512,593.147, 303.463, 1165.7, 610.322, 5920, -66.915, 1098.78, 
5,10,50,30,-500,500,-13426.6, 519.772, 2326.7, -13360, 9482, -14808.1, -12481.4, 
5,11,50,30,-500,500,-7309.22, 323.304, 1218.57, -7321.85, 14296, -8005.28, -6786.7, 
5,12,50,30,-100,100,10.6311, 0.284216, 1.47413, 10.663, 7376, 9.61904, 11.0932, 
5,13,50,30,0,3.14159,-17.9439, 0.389346, 2.12932, -17.9455, 11733, -19.1909, -17.0615, 
5,14,50,30,-30,30,-7.53502, 0.575017, 3.16269, -7.44825, 8931, -9.54876, -6.38607, 
5,15,50,30,-100,100,113907, 50641.6, 232021, 100587, 2574, 46819.9, 278841, 
5,16,50,30,-10,10,0.506162, 0.0873788, 0.393364, 0.491166, 13383, 0.322604, 0.715968, 
5,17,50,30,-100,100,120.464, 20.8025, 110.561, 122.178, 3486, 76.6335, 187.195, 
5,18,50,30,-100,100,23.5861, 4.07521, 20.7221, 22.9855, 6315, 16.3612, 37.0834, 
5,2,50,30,-100,100,78.0695, 18.422, 73.7947, 74.4345, 1840, 43.188, 116.983, 
5,3,50,30,-100,100,743911, 299781, 1.20792e+06, 701959, 2051, 258535, 1.46645e+06, 
5,4,50,30,-30,30,-49008.6, 3715.06, 18908.8, -49498.3, 5000, -58219.2, -39310.4, 
5,5,50,30,-500,500,1.48474, 0.115467, 0.431026, 1.45749, 7161, 1.30012, 1.73114, 
5,6,50,30,-30,30,-35.3248, 0.379073, 1.68513, -35.2946, 5345, -36.3128, -34.6276, 
5,7,50,30,-30,30,41.988, 1.267, 5.79727, 42.1628, 15782, 38.4305, 44.2277, 
5,8,50,30,-32,32,-67.7632, 2.45917, 9.5147, -67.7763, 8939, -72.3622, -62.8475, 
5,9,50,30,-32,32,31.2857, 4.14901, 19.984, 31.3105, 14814, 21.6969, 41.6808, 
6,1,50,30,-512,512,-1.04576e+12, 3.88878e+12, 2.30215e+13, -8.88712e+08, 7745, -2.30215e+13, -10407.6, 
6,10,50,30,-500,500,-3.7549e+12, 1.6227e+13, 1.11927e+14, -1.29985e+09, 9403, -1.11927e+14, -27106.7, 
6,11,50,30,-500,500,-3.45037e+12, 1.16942e+13, 7.78378e+13, -2.31144e+10, 13213, -7.78378e+13, -14837.9, 
6,12,50,30,-100,100,12.1745, 0.221351, 1.16662, 12.1931, 8221, 11.4389, 12.6056, 
6,13,50,30,0,3.14159,-13.1513, 1.06142, 4.80776, -13.1224, 10022, -15.8127, -11.0049, 
6,14,50,30,-30,30,-4.00409, 0.535212, 2.66983, -3.94702, 9650, -5.71934, -3.04951, 
6,15,50,30,-100,100,0.397996, 1.85526, 12.0881, 0.0057596, 4079, 0.000126942, 12.0882, 
6,16,50,30,-10,10,1.28996, 1.1075, 5.08714, 0.908924, 13846, 0.000113024, 5.08725, 
6,17,50,30,-100,100,7.71326, 0.0421641, 0.185791, 7.71081, 4013, 7.61761, 7.8034, 
6,18,50,30,-100,100,59.2395, 33.1634, 167.23, 50.3128, 6341, 16.5893, 183.82, 
6,2,50,30,-100,100,0.00383966, 0.00250975, 0.0138408, 0.00345304, 1723, 0.000735486, 0.0145763, 
6,3,50,30,-100,100,423.711, 606.456, 3179.92, 178.099, 1974, 32.9095, 3212.83, 
6,4,50,30,-30,30,-37452.1, 8839.71, 41409.6, -37654.3, 4852, -58146.9, -16737.3, 
6,5,50,30,-500,500,0.0168833, 0.0142991, 0.0595754, 0.0146856, 5828, 0.00113436, 0.0607098, 
6,6,50,30,-30,30,-32.752, 0.996687, 4.62017, -32.9611, 7249, -34.9341, -30.3139, 
6,7,50,30,-30,30,53.1411, 2.75148, 12.4883, 53.366, 15017, 46.6895, 59.1778, 
6,8,50,30,-32,32,-69.8764, 5.74353, 25.5924, -69.5854, 8334, -80.5941, -55.0017, 
6,9,50,30,-32,32,22.3504, 24.8413, 114.254, 10.9586, 14526, 0.448904, 114.703, 
7,1,50,30,-512,512,4709.74, 597.549, 2694.95, 4743.64, 6567, 2996.73, 5691.68, 
7,10,50,30,-500,500,-9548.78, 873.447, 4408.49, -9466.05, 9263, -12344.1, -7935.58, 
7,11,50,30,-500,500,-7044.16, 829.52, 4453.95, -6822.64, 12962, -9998.69, -5544.75, 
7,12,50,30,-100,100,12.2914, 0.274933, 1.33971, 12.3223, 7903, 11.377, 12.7167, 
7,13,50,30,0,3.14159,-12.3817, 0.678774, 3.11139, -12.292, 11662, -14.4056, -11.2942, 
7,14,50,30,-30,30,-3.04664, 0.46284, 2.23544, -2.90231, 9293, -4.55885, -2.32341, 
7,15,50,30,-100,100,10936.1, 5760.93, 28730.1, 10156.8, 2423, 1664.78, 30394.9, 
7,16,50,30,-10,10,0.407152, 0.128448, 0.598737, 0.405942, 13618, 0.158669, 0.757406, 
7,17,50,30,-100,100,44.7309, 6.40224, 31.1679, 44.1936, 3790, 29.2396, 60.4076, 
7,18,50,30,-100,100,26.0406, 3.87106, 15.5111, 25.5486, 5128, 18.9569, 34.468, 
7,2,50,30,-100,100,19.9657, 4.22485, 21.0303, 19.2459, 1797, 12.7223, 33.7526, 
7,3,50,30,-100,100,88349.8, 41300, 245987, 84167.8, 1990, 27383.6, 273371, 
7,4,50,30,-30,30,-28973.3, 3681.19, 17709.6, -28347.8, 4779, -40707.9, -22998.3, 
7,5,50,30,-500,500,1.12382, 0.0249279, 0.131425, 1.12029, 5762, 1.07953, 1.21095, 
7,6,50,30,-30,30,-32.7502, 0.488082, 2.58412, -32.7413, 5173, -33.8417, -31.2576, 
7,7,50,30,-30,30,52.2771, 2.25646, 9.22753, 52.095, 14878, 47.7628, 56.9904, 
7,8,50,30,-32,32,-32.8117, 5.716, 23.6799, -31.9451, 9933, -45.0035, -21.3236, 
7,9,50,30,-32,32,51.8804, 6.40043, 28.5079, 50.2787, 16004, 36.9428, 65.4507, 
8,1,50,30,-512,512,-3330.03, 3354.4, 14711.9, -3178.37, 5876, -11826.9, 2884.99, 
8,10,50,30,-500,500,-20190.4, 6455.48, 28306.1, -18601.2, 9461, -38519.4, -10213.2, 
8,11,50,30,-500,500,-19827.3, 9787.65, 59881.4, -17885.9, 13212, -69335.7, -9454.35, 
8,12,50,30,-100,100,12.1219, 0.247955, 1.30931, 12.1547, 8522, 11.2439, 12.5532, 
8,13,50,30,0,3.14159,-12.7101, 0.584704, 2.37512, -12.5935, 12318, -13.9754, -11.6003, 
8,14,50,30,-30,30,-3.10408, 0.275252, 1.05408, -3.04283, 10490, -3.69569, -2.64161, 
8,15,50,30,-100,100,0.691476, 3.79948, 27.0952, 0.00874655, 3880, 4.84057e-05, 27.0952, 
8,16,50,30,-10,10,0.231037, 0.275909, 0.998421, 0.089973, 13519, 3.90683e-05, 0.99846, 
8,17,50,30,-100,100,7.6665, 0.0322395, 0.162221, 7.6613, 2692, 7.6006, 7.76282, 
8,18,50,30,-100,100,32.353, 18.0414, 84.5277, 28.1552, 5145, 13.279, 97.8066, 
8,2,50,30,-100,100,0.00184786, 0.00124341, 0.0047847, 0.00137128, 1875, 0.000660927, 0.00544563, 
8,3,50,30,-100,100,308.441, 707.261, 4238.62, 112.174, 3772, 27.5516, 4266.17, 
8,4,50,30,-30,30,-35200.3, 4120.32, 17939.2, -35192.1, 5410, -43674.3, -25735.1, 
8,5,50,30,-500,500,0.0145917, 0.0161886, 0.0949212, 0.0108098, 5954, 0.00135913, 0.0962804, 
8,6,50,30,-30,30,-33.2488, 0.689121, 4.00976, -33.213, 5313, -35.1342, -31.1245, 
8,7,50,30,-30,30,50.9029, 2.07798, 10.1462, 50.9074, 16721, 46.4449, 56.5911, 
8,8,50,30,-32,32,-35.4905, 13.9072, 57.5361, -34.1764, 8364, -62.4218, -4.88564, 
8,9,50,30,-32,32,7.81036, 7.72739, 40.9852, 6.08983, 14983, 0.751277, 41.7365, 
9,1,50,30,-512,512,-6.16246e+14, 2.04714e+15, 1.04168e+16, -4.69318e+12, 5976, -1.04168e+16, -72824.6, 
9,10,50,30,-500,500,-1.1869e+14, 4.98607e+14, 3.52769e+15, -8.6779e+11, 11296, -3.52769e+15, -29405.2, 
9,11,50,30,-500,500,-3.29421e+13, 6.16526e+13, 2.62381e+14, -3.4786e+12, 14976, -2.62381e+14, -891759, 
9,12,50,30,-100,100,12.4625, 0.210014, 0.761814, 12.4888, 6425, 12.0076, 12.7694, 
9,13,50,30,0,3.14159,-11.2162, 0.77979, 3.84376, -11.0959, 12170, -13.7603, -9.91657, 
9,14,50,30,-30,30,-2.77799, 0.454867, 2.07497, -2.70024, 8751, -4.22922, -2.15425, 
9,15,50,30,-100,100,0.0679845, 0.246278, 1.76138, 0.0199897, 4176, 0.00144498, 1.76283, 
9,16,50,30,-10,10,2.34658, 1.70226, 7.24617, 2.07838, 13395, 0.000607988, 7.24678, 
9,17,50,30,-100,100,7.88646, 0.104971, 0.487141, 7.86164, 4016, 7.70758, 8.19472, 
9,18,50,30,-100,100,112.085, 62.6262, 231.407, 92.0759, 6615, 28.0496, 259.457, 
9,2,50,30,-100,100,0.00769777, 0.00344997, 0.0131863, 0.0069429, 1973, 0.00201618, 0.0152025, 
9,3,50,30,-100,100,265.048, 335.579, 1698.23, 141.566, 2202, 31.6141, 1729.85, 
9,4,50,30,-30,30,-22711.6, 7736.84, 31077.2, -23912.4, 4980, -34867.1, -3789.87, 
9,5,50,30,-500,500,0.0325941, 0.0362006, 0.181247, 0.0210986, 5983, 0.00387735, 0.185125, 
9,6,50,30,-30,30,-31.7923, 0.844274, 3.77108, -31.8816, 5344, -33.1084, -29.3373, 
9,7,50,30,-30,30,55.5447, 3.16801, 15.4439, 55.312, 16825, 48.2954, 63.7393, 
9,8,50,30,-32,32,-48.0992, 21.1572, 108.189, -55.8381, 8424, -75.2891, 32.9002, 
9,9,50,30,-32,32,35.0041, 28.5984, 119.329, 27.6532, 16535, 1.38189, 120.711, 
