algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
5,5,50,30,-500,500,1.50689, 0.12492, 0.517364, 1.50691, 6089, 1.25242, 1.76978, 
5,6,50,30,-30,30,-35.4179, 0.442164, 2.40069, -35.2985, 5515, -37.1832, -34.7826, 
5,7,50,30,-30,30,42.0955, 1.32827, 6.2081, 42.2477, 15556, 38.4329, 44.641, 
5,8,50,30,-32,32,-68.1971, 2.64813, 13.667, -68.298, 8883, -74.4124, -60.7454, 
5,9,50,30,-32,32,31.5744, 4.6601, 24.1924, 31.3784, 15509, 19.1781, 43.3706, 
6,1,50,30,-512,512,1905.99, 377.992, 1560.72, 1875.3, 6751, 1050.02, 2610.74, 
6,10,50,30,-500,500,-14375.2, 3329.59, 10884.9, -14253.4, 10838, -19853.9, -8968.95, 
6,11,50,30,-500,500,-8100.45, 1766.95, 7531.9, -7692.24, 14298, -13002.7, -5470.84, 
6,12,50,30,-100,100,6.34671, 1.05067, 5.92166, 6.21471, 9198, 3.45733, 9.37899, 
6,13,50,30,0,3.14159,-13.5349, 0.865265, 4.03002, -13.7528, 13007, -15.6804, -11.6504, 
6,14,50,30,-30,30,-4.16505, 0.504917, 2.35655, -4.14641, 10251, -5.65187, -3.29533, 
6,15,50,30,-100,100,0.136061, 0.607455, 4.33138, 0.00646562, 4071, 0.000350634, 4.33173, 
6,16,50,30,-10,10,1.44449, 1.50408, 8.08398, 0.953464, 15387, 0.000152166, 8.08413, 
6,17,50,30,-100,100,7.74543, 0.163036, 0.889923, 7.7036, 2483, 7.60898, 8.4989, 
6,18,50,30,-100,100,58.8918, 32.5812, 141.943, 46.7168, 7719, 8.24218, 150.185, 
6,2,50,30,-100,100,0.00321395, 0.00165522, 0.0077585, 0.00289506, 1881, 0.000989062, 0.00874756, 
6,3,50,30,-100,100,467.058, 1409.44, 9863.77, 144.755, 3405, 32.6843, 9896.46, 
6,4,50,30,-30,30,-36376.3, 6753.86, 35278.2, -35517.7, 8354, -59748.3, -24470.1, 
6,5,50,30,-500,500,0.0145083, 0.0119885, 0.0473827, 0.0124526, 6635, 0.00195123, 0.0493339, 
6,6,50,30,-30,30,-32.7201, 0.806349, 3.46343, -32.7372, 8179, -34.4044, -30.941, 
6,7,50,30,-30,30,54.1004, 2.71488, 13.0087, 54.0937, 16644, 48.2167, 61.2254, 
6,8,50,30,-32,32,-65.6326, 9.82046, 44.0398, -68.3288, 9645, -78.1898, -34.15, 
6,9,50,30,-32,32,36.4004, 33.1351, 139.335, 29.8772, 16550, 0.38742, 139.722, 
7,1,50,30,-512,512,6888.53, 337.135, 2004.52, 6954.89, 8773, 5433.81, 7438.33, 
7,10,50,30,-500,500,-8501.29, 657.257, 3029.69, -8484.5, 10378, -10299.4, -7269.73, 
7,11,50,30,-500,500,-5109.45, 386.142, 1926.09, -5049.23, 15760, -6114.27, -4188.18, 
7,12,50,30,-100,100,8.37823, 0.699571, 2.97055, 8.4105, 7042, 6.9038, 9.87434, 
7,13,50,30,0,3.14159,-12.3088, 0.495045, 2.43428, -12.2686, 12413, -13.9471, -11.5128, 
7,14,50,30,-30,30,-2.94624, 0.34449, 1.6839, -2.94081, 9605, -4.02685, -2.34295, 
7,15,50,30,-100,100,8748.17, 3376.26, 14992.5, 8058.83, 3436, 4019.65, 19012.1, 
7,16,50,30,-10,10,0.406921, 0.0858596, 0.408243, 0.403145, 13615, 0.206622, 0.614865, 
7,17,50,30,-100,100,43.158, 6.36552, 32.6451, 42.751, 3546, 27.3886, 60.0337, 
7,18,50,30,-100,100,25.0742, 3.28683, 16.9025, 24.9901, 7339, 18.2412, 35.1437, 
7,2,50,30,-100,100,19.9239, 4.9748, 22.7728, 18.5894, 2710, 11.4116, 34.1844, 
7,3,50,30,-100,100,78780.6, 35765.2, 188573, 72532.2, 3283, 25898.7, 214472, 
7,4,50,30,-30,30,-29335, 4779.05, 22870.3, -29105.2, 6621, -43678.6, -20808.3, 
