algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
2,1,50,30,-512,512,3221.48, 245.53, 1120.16, 3226.45, 1917.27, 2698.21, 3818.37, 
7,5,50,30,-500,500,1.12103, 0.0277413, 0.103245, 1.11709, 3129.12, 1.07343, 1.17667, 
5,17,50,30,-100,100,116.961, 26.4949, 119.875, 116.016, 1235.26, 65.9858, 185.861, 
6,5,50,30,-500,500,0.0152111, 0.0157421, 0.0891576, 0.0105531, 2966.04, 0.00143673, 0.0905943, 
4,13,50,30,0,3.14159,-16.2493, 0.851534, 4.01665, -16.0993, 4331.73, -18.3926, -14.3759, 
9,1,50,30,-512,512,2187.93, 488.011, 2073.32, 2130.95, 2153.02, 1484.13, 3557.45, 
10,8,50,30,-32,32,-61.2831, 2.86557, 11.6689, -61.3728, 3563.03, -67.1859, -55.517, 
6,15,50,30,-100,100,0.104807, 0.379984, 2.42577, 0.0041839, 1305.18, 4.28685e-05, 2.42581, 
0,7,50,30,-30,30,30.6649, 0.471386, 2.02068, 30.678, 4661.08, 29.6331, 31.6538, 
10,13,50,30,0,3.14159,-13.7488, 0.531581, 2.8536, -13.7166, 4699.51, -15.3297, -12.4761, 
3,7,50,30,-30,30,41.1512, 1.27181, 5.60132, 41.2117, 4503.92, 38.5916, 44.1929, 
10,3,50,30,-100,100,41223.2, 17445.9, 80886.9, 37140.6, 1374.57, 11675.3, 92562.2, 
6,6,50,30,-30,30,-32.5916, 0.671432, 3.09103, -32.5038, 2516.24, -34.1501, -31.0591, 
8,10,50,30,-500,500,-8036.62, 916.736, 3535.72, -8106.19, 4406.88, -9971.34, -6435.62, 
0,3,50,30,-100,100,358923, 267559, 1.32988e+06, 299684, 1488.01, 68740.9, 1.39862e+06, 
6,9,50,30,-32,32,34.7589, 32.7755, 124.126, 26.9675, 4761.21, 0.386043, 124.512, 
7,14,50,30,-30,30,-2.83637, 0.311518, 1.37156, -2.80406, 2834.16, -3.6832, -2.31163, 
1,7,50,30,-30,30,41.0909, 1.45794, 6.96427, 41.033, 4475.33, 37.1534, 44.1177, 
0,9,50,30,-32,32,60.6356, 10.1642, 61.1663, 59.8262, 5118.92, 36.2698, 97.4361, 
4,14,50,30,-30,30,-6.35003, 0.684496, 2.74371, -6.21159, 2691.65, -7.77444, -5.03073, 
3,3,50,30,-100,100,1634.28, 1297.19, 5872.18, 1187.02, 1087.65, 359.236, 6231.42, 
9,17,50,30,-100,100,7.83586, 0.093964, 0.440347, 7.81458, 1404.95, 7.66748, 8.10783, 
1,6,50,30,-30,30,-36.3268, 0.565447, 2.36078, -36.4217, 2245.67, -37.6957, -35.335, 
1,16,50,30,-10,10,0.324324, 0.40356, 2.48282, 0.211842, 4153.58, 0.0196893, 2.50251, 
7,2,50,30,-100,100,18.6652, 5.3925, 23.5474, 17.9215, 1111.86, 10.1201, 33.6675, 
3,6,50,30,-30,30,-35.9179, 0.431055, 1.8258, -35.96, 2343.63, -36.7926, -34.9668, 
4,16,50,30,-10,10,2.51728, 1.84464, 8.44485, 2.18079, 4056.67, 0.0043821, 8.44923, 
4,17,50,30,-100,100,9.69504, 1.27832, 5.7978, 9.4245, 1180.71, 7.96668, 13.7645, 
8,6,50,30,-30,30,-33.2799, 0.626469, 2.73187, -33.2738, 2590.99, -34.5126, -31.7808, 
9,9,50,30,-32,32,52.1778, 35.0269, 137.488, 45.8155, 4954.37, 1.82322, 139.311, 
7,4,50,30,-30,30,-29531.8, 3221.19, 12699.4, -28905.4, 2298.01, -37277.6, -24578.2, 
8,7,50,30,-30,30,49.8047, 2.32995, 9.39946, 49.6841, 4749.48, 45.7374, 55.1369, 
4,6,50,30,-30,30,-35.8678, 0.546804, 2.46503, -35.7823, 2381.41, -37.1366, -34.6716, 
4,5,50,30,-500,500,0.217155, 0.16942, 0.730276, 0.154395, 2824.54, 0.0518199, 0.782096, 
9,18,50,30,-100,100,92.4486, 40.1105, 175.578, 85.1326, 1997.58, 19.7695, 195.347, 
1,1,50,30,-512,512,2554.65, 454.357, 2066.04, 2625.35, 1885.14, 1692.53, 3758.57, 
5,12,50,30,-100,100,10.4909, 0.26378, 1.36646, 10.5204, 3018.68, 9.52405, 10.8905, 
8,15,50,30,-100,100,3.99943, 16.6301, 114.9, 0.0269966, 1395.72, 2.53534e-05, 114.9, 
6,7,50,30,-30,30,53.8288, 2.47548, 11.7771, 53.8276, 4710.07, 47.5969, 59.374, 
6,17,50,30,-100,100,7.71666, 0.0669877, 0.347233, 7.70582, 1278.79, 7.62408, 7.97131, 
1,12,50,30,-100,100,8.65548, 1.23831, 5.15806, 8.82411, 2891.73, 5.38587, 10.5439, 
7,6,50,30,-30,30,-32.7039, 0.498871, 2.158, -32.6232, 2486.19, -34.0792, -31.9212, 
8,14,50,30,-30,30,-3.35056, 0.360165, 1.71374, -3.34934, 2968.26, -4.30923, -2.59549, 
