algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
9,17,50,30,-100,100,733.541, 219.959, 1004.48, 713.296, 4538, 417.261, 1421.74, 
9,18,50,30,-100,100,250.844, 38.6941, 164.42, 249.302, 7095, 161.045, 325.465, 
9,2,50,30,-100,100,644.922, 189.061, 825.818, 640.241, 2148, 269.817, 1095.63, 
9,3,50,30,-100,100,1.221e+07, 6.83103e+06, 3.23236e+07, 1.15643e+07, 2383, 3.19813e+06, 3.55218e+07, 
9,4,50,30,-30,30,13151.2, 10646.4, 42744.5, 11323.1, 5222, -7444.4, 35300.1, 
9,5,50,30,-500,500,5.04047, 1.18745, 5.16131, 5.00155, 7132, 2.68637, 7.84768, 
9,6,50,30,-30,30,-29.6562, 0.541411, 2.39851, -29.6595, 6445, -30.899, -28.5004, 
9,7,50,30,-30,30,60.5286, 3.41349, 18.2544, 60.6108, 15276, 48.2434, 66.4978, 
9,8,50,30,-32,32,64.2494, 12.2929, 50.6947, 63.3923, 10532, 38.2085, 88.9032, 
9,9,50,30,-32,32,271.378, 31.7516, 138.806, 272.078, 14646, 209.128, 347.935, 
